,tweets,timestamps
54,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:51:43+00:00
55,"RT @airkeson1998: I have 500 NFTs than followers, so I will send this #DOODLES NFT to 5 random person, 3 ETH ($11763 at the time of writing…",2021-12-18 20:51:30+00:00
56,"RT @nftmediuh: I have more NFTs than followers, so I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing…",2021-12-18 20:51:27+00:00
57,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:50:59+00:00
58,"RT @NiftyReport: 1/My main takeaways from the @doodles townhall:

1) Intend to participate in several real-world events in 2022 (SXSW, NFT…",2021-12-18 20:50:41+00:00
59,"RT @NiftyReport: 1/My main takeaways from the @doodles townhall:

1) Intend to participate in several real-world events in 2022 (SXSW, NFT…",2021-12-18 20:50:37+00:00
60,"RT @alienfrens: 🎄12 Days of Frensmas🎄

Today we honor @byburnttoast, founder/artist of @doodles 

Hitting refresh in the NFT space, bringin…",2021-12-18 20:50:24+00:00
61,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:50:17+00:00
62,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:49:46+00:00
63,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:49:37+00:00
64,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:49:34+00:00
65,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:49:17+00:00
66,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:49:16+00:00
67,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:49:15+00:00
68,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:49:13+00:00
69,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:49:12+00:00
70,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:49:07+00:00
71,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:48:49+00:00
72,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:48:45+00:00
73,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:48:42+00:00
74,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:48:39+00:00
75,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:48:39+00:00
76,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:48:24+00:00
77,"RT @coodles_nft: 🎉COODLES NFT GIVEAWAY 🎉

Rules to enter:
1⃣ Follow @coodles_nft 
2⃣ RT &amp; Tag 2 Friends 🌈
3⃣ Join our Discord! https://t.co…",2021-12-18 20:48:14+00:00
78,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:48:11+00:00
79,"RT @NiftyReport: 1/My main takeaways from the @doodles townhall:

1) Intend to participate in several real-world events in 2022 (SXSW, NFT…",2021-12-18 20:48:09+00:00
80,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:48:01+00:00
81,My biggest NFT trading regret of 2021 is selling my @doodles. Now trying to trade my way to a new one. The project… https://t.co/PCdBCW4Vzb,2021-12-18 20:47:34+00:00
82,"RT @MaticPromoter: ♦️ #NFTGiveaway ♦️
Give away 1 cool doodles #NFT 
 (Worth 2.0 ETH / $8400 💸 )

To enter: 
✅ Follow Me
✅ RT + Like 
✅ Joi…",2021-12-18 20:47:25+00:00
83,"RT @NiftyReport: 1/My main takeaways from the @doodles townhall:

1) Intend to participate in several real-world events in 2022 (SXSW, NFT…",2021-12-18 20:47:10+00:00
84,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:47:06+00:00
85,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:47:01+00:00
86,"RT @SupAPESer: Give away a @doodles NFT. Worth 9200$ .
 👉 Just retweet, Like and Follow @Sun25nfts pinned to win. ⏰48H ！ https://t.co/o1UDL…",2021-12-18 20:46:55+00:00
87,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 20:46:39+00:00
88,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:46:38+00:00
89,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:46:37+00:00
90,"RT @NiftyReport: 1/My main takeaways from the @doodles townhall:

1) Intend to participate in several real-world events in 2022 (SXSW, NFT…",2021-12-18 20:46:32+00:00
91,"RT @NiftyReport: 1/My main takeaways from the @doodles townhall:

1) Intend to participate in several real-world events in 2022 (SXSW, NFT…",2021-12-18 20:46:17+00:00
92,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:45:50+00:00
93,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 20:45:38+00:00
94,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:45:36+00:00
95,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:45:33+00:00
96,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:45:23+00:00
97,"RT @NFTherder: Beware, the following NFT projects are using mint-masking to trick uninformed collectors to buy in:

Bored Ape Flipped Club…",2021-12-18 20:45:07+00:00
98,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:45:05+00:00
99,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:45:00+00:00
