,tweets,timestamps
67,"I've just created ""The Oracle"" collectible! https://t.co/vWNetPCYfS #rarible #ethereum #flow #nonfungible #digitalasset #nft via @rarible",2021-12-18 20:26:54+00:00
68,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/VKnvUa9XXv",2021-12-18 20:25:02+00:00
69,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/ZDGxMuXkGm",2021-12-18 20:24:39+00:00
70,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/9SOJjSjMPi",2021-12-18 20:24:24+00:00
71,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:23:58+00:00
72,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/J9MSwqTRZp",2021-12-18 20:23:53+00:00
73,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/Fd3veSogyh",2021-12-18 20:23:40+00:00
74,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:23:27+00:00
75,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/cW6nh2fwW7",2021-12-18 20:22:59+00:00
76,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:22:33+00:00
77,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/KYUZ5I0cNp",2021-12-18 20:21:18+00:00
78,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/EMIqTJXbWF",2021-12-18 20:20:34+00:00
79,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:20:00+00:00
80,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/nM1ZWSCMgH",2021-12-18 20:19:27+00:00
81,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/j43qOD1G6o",2021-12-18 20:18:49+00:00
82,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/y2YZmCew9Y",2021-12-18 20:18:35+00:00
83,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:18:22+00:00
84,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/Ld72oo06WO",2021-12-18 20:18:04+00:00
85,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/oxBtCYWWf9",2021-12-18 20:17:50+00:00
86,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:17:24+00:00
87,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/UDmwMWOSGv",2021-12-18 20:17:23+00:00
88,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:16:57+00:00
89,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/7qSYEyk3JO",2021-12-18 20:14:20+00:00
90,"RT @WINNFTHORSE: 🥰Thank you for your patience!
🐴The new version of WIN NFT HORSE has been updated and now is onlive again.
📌U need to delet…",2021-12-18 20:14:16+00:00
91,"RT @WINNFTHORSE: 🥰Thank you for your patience!
🐴The new version of WIN NFT HORSE has been updated and now is onlive again.
📌U need to delet…",2021-12-18 20:14:00+00:00
92,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/xGE21CmCh1",2021-12-18 20:13:52+00:00
93,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/njAzCx3hun",2021-12-18 20:13:36+00:00
94,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/MmEnZAhJR8",2021-12-18 20:13:14+00:00
95,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:13:02+00:00
96,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:12:47+00:00
97,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/FSA0zv0mkK",2021-12-18 20:12:32+00:00
98,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/ClRcJe9j36",2021-12-18 20:12:27+00:00
99,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/jZMUON56vL",2021-12-18 20:11:47+00:00
