,tweets,timestamps
56,"RT @fungibles3: So proud of @AsadJMalik, @TrippyLabs and the whole @JaduHologram team. 

Hoverboards coming for Jetpack holders. So bullish…",2021-11-24 20:57:04+00:00
57,"RT @fungibles3: So proud of @AsadJMalik, @TrippyLabs and the whole @JaduHologram team. 

Hoverboards coming for Jetpack holders. So bullish…",2021-11-24 20:48:13+00:00
58,"RT @fungibles3: So proud of @AsadJMalik, @TrippyLabs and the whole @JaduHologram team. 

Hoverboards coming for Jetpack holders. So bullish…",2021-11-24 20:43:41+00:00
59,"RT @fungibles3: So proud of @AsadJMalik, @TrippyLabs and the whole @JaduHologram team. 

Hoverboards coming for Jetpack holders. So bullish…",2021-11-24 20:43:36+00:00
60,"RT @fungibles3: So proud of @AsadJMalik, @TrippyLabs and the whole @JaduHologram team. 

Hoverboards coming for Jetpack holders. So bullish…",2021-11-24 20:43:29+00:00
61,"So proud of @AsadJMalik, @TrippyLabs and the whole @JaduHologram team. 

Hoverboards coming for Jetpack holders. So… https://t.co/qWRcletylq",2021-11-24 20:43:10+00:00
62,"@Chameleon_NFT only fly in style. @JaduHologram jetpack for the air, hoverboard for the land 😎 #chamfam #jadu https://t.co/DawRlOviZM",2021-11-24 17:06:57+00:00
63,RT @Am_I_Nutz: @_BugsySiegel_ @DeadHeadsNFT Our NFT ticket entry into the entertainment world. The animation continues to come through the…,2021-11-19 17:49:14+00:00
64,@_BugsySiegel_ @DeadHeadsNFT Our NFT ticket entry into the entertainment world. The animation continues to come thr… https://t.co/pC8wAWv8FQ,2021-11-19 17:47:42+00:00
65,"About a month ago I entered a giveaway to win a Jadu Jetpack NFT. The judges have picked their top 10 videos, now t… https://t.co/3g27Svzv5o",2021-11-18 14:54:55+00:00
