,tweets,timestamps
57,"New NFT collectors on @Coinbase_NFT aren't gonna buy your Chromie Squiggle for $25,000

They'll be interested in cu… https://t.co/jIiSdAgUWS",2021-12-08 22:06:00+00:00
58,"NFT Name: Chromie Squiggle #9179 
Ether price: 5.05 Ether 
Estimated USD Price: $22314.94
Etherscan:… https://t.co/euNxIuU1f3",2021-12-08 18:07:59+00:00
59,"@NickNFTs Dude, I've been in the NFT space since March, called the BAYC in may, The Sandbox and Mirandus in Septemb… https://t.co/zVFOgqeXNa",2021-12-08 10:21:12+00:00
60,"collab @cybotz_nft
#NftsRankingBot #ETH #Opensea #NFTs

Top 10 #NFT sales in last hour 01h-02h

36.90 eth  Unit 103… https://t.co/aQwECfOEKU",2021-12-08 02:09:36+00:00
61,"collab @cybotz_nft
#NftsRankingBot #ETH #Opensea #NFTs

Top 10 #NFT sales in last hour 08h-09h

57.25 eth  Bored Ap… https://t.co/xsHnKzgAbn",2021-12-07 09:09:19+00:00
62,"Chromie Squiggle #7605 None was just sold to What. #NFT #cryptoart
Selling price: 7.0 WETH
Collection / Platform: c… https://t.co/KCzLJf0gDo",2021-12-07 08:31:07+00:00
63,"NFT Name: Chromie Squiggle #7605 
Ether price: 7.0 Ether 
Estimated USD Price: $30466.94
Etherscan:… https://t.co/kacTmkMFrs",2021-12-07 08:28:57+00:00
64,"@artblocks_io project  “Chromie Squiggle” by @ArtOnBlockchain have passed 4,000 #ETH in secondary sales, over 16.5… https://t.co/xBq1wXGOoI",2021-12-06 17:43:59+00:00
65,"NFT Name: Chromie Squiggle #1203 
Ether price: 6.0 Ether 
Estimated USD Price: $24536.22
Etherscan:… https://t.co/vhIMEkWKwP",2021-12-06 08:22:15+00:00
66,"Chromie Squiggle #8926 None was just sold to an unknown buyer. #NFT #cryptoart
Selling price: 5.25 ETH
Collection /… https://t.co/aT9kL69dhE",2021-12-06 00:30:55+00:00
67,"collab @cybotz_nft
#NftsRankingBot #ETH #Opensea #NFTs

Top 10 #NFT sales in last hour 23h-00h

42.00 eth  Gobble… https://t.co/v52QRLezhP",2021-12-06 00:07:27+00:00
68,"@garyvee My first NFT, technically, was a gift from @ArtOnBlockchain, Chromie Squiggle #9092 🥰

My first purchase w… https://t.co/qNKxWarR9e",2021-12-06 00:01:13+00:00
69,"@garyvee My first NFT, technically, was a gift from @ArtOnBlockchain, Chromie Squiggle #9092 🥰

My first purchase w… https://t.co/oxMGPpmHkx",2021-12-05 23:58:52+00:00
70,"NFT Name: Chromie Squiggle #2871 
Ether price: 7.39 Ether 
Estimated USD Price: $30671.97
Etherscan:… https://t.co/hZwn3n94xs",2021-12-05 23:21:05+00:00
