,tweets,timestamps
61,"RT @UpperApes: Humanity is messing with an evolved species of apes from the future.
The Upper Apes.🐒👑

Minting 1.2022💎
Get whitelisted now…",2021-12-06 00:55:06+00:00
62,"RT @UpperApes: Humanity is messing with an evolved species of apes from the future.
The Upper Apes.🐒👑

Minting 1.2022💎
Get whitelisted now…",2021-12-06 00:54:46+00:00
63,"Humanity is messing with an evolved species of apes from the future.
The Upper Apes.🐒👑

Minting 1.2022💎
Get whiteli… https://t.co/SxCxfOkMNs",2021-12-06 00:52:41+00:00
64,RT @BITSANDTOKENS: ‘Evolved Apes’ NFT creator allegedly absconds with $2.7 million https://t.co/d3E4CmAt1L,2021-12-05 20:48:09+00:00
65,"RT @ab_bitcoin: Evil Ape, developer behind the #NFT project “Evolved Apes” has allegedly done an exit scam.

An anonymous member  said. “Wh…",2021-12-05 20:47:37+00:00
66,@roughsparks @opensea @CryptoMories They checkmarked Evolved Apes within days and it turned out to be a total rug p… https://t.co/XT8Ezjivzt,2021-12-05 20:44:49+00:00
67,"RT @Bill_Colgates: ‘Evolved Apes’ #NFT creator allegedly absconds with $2.7 million

https://t.co/fK55Zm3Yp9",2021-12-05 20:40:19+00:00
68,"RT @Cointelegraph: NFT collectors who aped in are in disbelief. 

""Evil Ape,"" the developer of Evolved Apes, has allegedly lived up to thei…",2021-12-05 20:39:46+00:00
69,"@garyvee my first nft was a rug pull which made me really really sad. I diamond handed the project, truly believing… https://t.co/RurQK22Tg6",2021-12-05 16:04:29+00:00
70,"O cara do evolved apes desapareceukklkkkkk, bem feito pnc nesse nft",2021-12-05 08:34:40+00:00
71,"RT @F4ntast1cMrF0x: (1/?) One may not need a job in the future if they have a Bored Ape. 

When The Metaverse, Smart Glasses/Mixed Reality,…",2021-12-03 03:43:57+00:00
72,"RT @ShytoshiKusama: I'm looking for a game studio...meanwhile...
Not going to happen with #Shiboshis. The game is my pet project...among ot…",2021-12-02 14:17:16+00:00
73,"RT @F4ntast1cMrF0x: (1/?) One may not need a job in the future if they have a Bored Ape. 

When The Metaverse, Smart Glasses/Mixed Reality,…",2021-12-02 05:00:39+00:00
74,"(1/?) One may not need a job in the future if they have a Bored Ape. 

When The Metaverse, Smart Glasses/Mixed Real… https://t.co/NPUYt0RuS4",2021-12-02 05:00:03+00:00
75,RT @cryptotheoriez: Evolved Apes  #NFT Creator Disappears With Nearly $3 Million in Investor Funds https://t.co/ZQb6Ny7pXT,2021-12-02 01:26:14+00:00
76,"@OmarSy @BoredApeYC Différentes sources : 
-https://t.co/Uk419wy0Ee
-https://t.co/2ONMYZfQUC
-… https://t.co/2xDMJWo00A",2021-12-01 14:24:58+00:00
77,RT @cryptotheoriez: Evolved Apes  #NFT Creator Disappears With Nearly $3 Million in Investor Funds https://t.co/ZQb6Ny7pXT,2021-12-01 12:24:56+00:00
78,@justinsuntron @Twitter Is this an #nft from the evolved apes collection series?,2021-12-01 09:15:23+00:00
79,Evolved Apes  #NFT Creator Disappears With Nearly $3 Million in Investor Funds https://t.co/ZQb6Ny7pXT,2021-12-01 09:09:53+00:00
80,"Ouch, this will leave a mark on the nft reputation! Evolved Apes NFT Creator Disappears With Nearly $3 Million in I… https://t.co/XaOmicrMwj",2021-12-01 09:09:08+00:00
81,"RT @bright_union: The immensely popular #NFT space is also showing to attract fraudsters

Recently, Evolved #Ape NFT creator, named Evil Ap…",2021-11-30 14:21:16+00:00
82,"The immensely popular #NFT space is also showing to attract fraudsters

Recently, Evolved #Ape NFT creator, named E… https://t.co/yccgvavLlt",2021-11-30 14:09:00+00:00
83,"RT @CryptoBAFERD: Get these sick evolved Apes free just for holding 1 of the 3333 OG AAApes by a free evolution cell drop.
@angryapearmy @N…",2021-11-30 09:54:22+00:00
84,"Help!! I’m over invested in projects that are gravitating to zero - Halloween Bears, Evolved Apes, 0x Vampire Proje… https://t.co/hr7n0OpYFr",2021-11-30 03:05:14+00:00
85,"RT @TradesTrey: Who would’ve thought a year ago a popcorn stock would be getting into the NFT space?

So much has evolved and changed 

I b…",2021-11-30 02:40:25+00:00
86,"RT @TradesTrey: Who would’ve thought a year ago a popcorn stock would be getting into the NFT space?

So much has evolved and changed 

I b…",2021-11-30 00:47:39+00:00
87,"RT @CryptoBAFERD: Get these sick evolved Apes free just for holding 1 of the 3333 OG AAApes by a free evolution cell drop.
@angryapearmy @N…",2021-11-29 22:47:49+00:00
88,"RT @CryptoBAFERD: Get these sick evolved Apes free just for holding 1 of the 3333 OG AAApes by a free evolution cell drop.
@angryapearmy @N…",2021-11-29 22:45:42+00:00
89,"RT @CryptoBAFERD: Get these sick evolved Apes free just for holding 1 of the 3333 OG AAApes by a free evolution cell drop.
@angryapearmy @N…",2021-11-29 22:23:51+00:00
90,"RT @CryptoBAFERD: Get these sick evolved Apes free just for holding 1 of the 3333 OG AAApes by a free evolution cell drop.
@angryapearmy @N…",2021-11-29 22:17:23+00:00
91,"RT @CryptoBAFERD: Get these sick evolved Apes free just for holding 1 of the 3333 OG AAApes by a free evolution cell drop.
@angryapearmy @N…",2021-11-29 22:09:16+00:00
92,Get these sick evolved Apes free just for holding 1 of the 3333 OG AAApes by a free evolution cell drop.… https://t.co/jfiK5Vl2HY,2021-11-29 22:07:24+00:00
93,"RT @TradesTrey: Who would’ve thought a year ago a popcorn stock would be getting into the NFT space?

So much has evolved and changed 

I b…",2021-11-29 19:21:50+00:00
94,"RT @TradesTrey: Who would’ve thought a year ago a popcorn stock would be getting into the NFT space?

So much has evolved and changed 

I b…",2021-11-29 17:57:48+00:00
95,"RT @TradesTrey: Who would’ve thought a year ago a popcorn stock would be getting into the NFT space?

So much has evolved and changed 

I b…",2021-11-29 17:41:46+00:00
96,"RT @TradesTrey: Who would’ve thought a year ago a popcorn stock would be getting into the NFT space?

So much has evolved and changed 

I b…",2021-11-29 17:32:07+00:00
97,"RT @TradesTrey: Who would’ve thought a year ago a popcorn stock would be getting into the NFT space?

So much has evolved and changed 

I b…",2021-11-29 17:03:13+00:00
98,"RT @TradesTrey: Who would’ve thought a year ago a popcorn stock would be getting into the NFT space?

So much has evolved and changed 

I b…",2021-11-29 17:01:29+00:00
99,"@FreakyMortalArt @ZBrag101 @BattinsonMarvel @CultureCrave Not saying art is a scam, actually I believe that the ori… https://t.co/vlU7kvrJiv",2021-11-29 17:00:17+00:00
