,tweets,timestamps
73,"RT @FarmerApes: How many Farmer Apes do you plan on aping in?
Wrong answers only. 

Dropping in 7 and a half hours-ish.

#NFTs #NFT #NFTPro…",2021-12-15 08:15:54+00:00
74,"RT @FarmerApes: How many Farmer Apes do you plan on aping in?
Wrong answers only. 

Dropping in 7 and a half hours-ish.

#NFTs #NFT #NFTPro…",2021-12-15 07:45:27+00:00
75,"RT @FarmerApes: How many Farmer Apes do you plan on aping in?
Wrong answers only. 

Dropping in 7 and a half hours-ish.

#NFTs #NFT #NFTPro…",2021-12-15 07:37:22+00:00
76,"How many Farmer Apes do you plan on aping in?
Wrong answers only. 

Dropping in 7 and a half hours-ish.

#NFTs #NFT… https://t.co/2Q9VpGXd9c",2021-12-15 07:36:41+00:00
77,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-15 02:55:34+00:00
78,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-15 02:54:20+00:00
79,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-15 02:39:01+00:00
80,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-15 02:26:22+00:00
81,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-15 01:49:07+00:00
82,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 23:51:27+00:00
83,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 22:43:26+00:00
84,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 21:06:59+00:00
85,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 20:02:08+00:00
86,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 20:02:06+00:00
87,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 20:01:19+00:00
88,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 18:35:23+00:00
89,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 18:33:29+00:00
90,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 18:30:35+00:00
91,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 18:02:33+00:00
92,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 16:41:20+00:00
93,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 16:31:23+00:00
94,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 16:27:52+00:00
95,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 16:26:15+00:00
96,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 16:21:35+00:00
97,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 16:21:27+00:00
98,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 16:19:27+00:00
99,"RT @FarmerApes: 🙈 Who's pumped for the launch? 
🐵 Who's still craving for a whitelist spot?
💛 Join Discord now, 10min WL #giveaway will be…",2021-12-14 16:19:07+00:00
